photo_id,species,marked,inat_url,latitude,longitude,month
181574182,Accipiter cooperii,1,https://www.inaturalist.org/photos/181574182,42.31,-71.09,3
16431725,Somateria mollissima,1,https://www.inaturalist.org/photos/16431725,42.31,-71.01,4
421989176,Quiscalus quiscula,0,https://www.inaturalist.org/photos/421989176,42.360000000000014,-71.06,8
39145267,Sitta canadensis,1,https://www.inaturalist.org/photos/39145267,42.349999999999994,-71.07,5
391660427,Molothrus ater,1,https://www.inaturalist.org/photos/391660427,42.31999999999999,-71.12,6
322233779,Cathartes aura,1,https://www.inaturalist.org/photos/322233779,42.370000000000005,-71.06,9
178912125,Sylvilagus floridanus,1,https://www.inaturalist.org/photos/178912125,42.31,-71.09,2
27514438,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/27514438,42.370000000000005,-71.09,10
73087309,Geothlypis trichas,1,https://www.inaturalist.org/photos/73087309,42.370000000000005,-71.04,5
351687671,Turdus migratorius,1,https://www.inaturalist.org/photos/351687671,42.370000000000005,-71.12,1
158021027,,1,https://www.inaturalist.org/photos/158021027,42.31999999999999,-71.01,9
54949800,Junco hyemalis hyemalis,1,https://www.inaturalist.org/photos/54949800,42.31,-71.04,10
369430136,Aix sponsa,1,https://www.inaturalist.org/photos/369430136,42.31999999999999,-71.1,4
181574228,Accipiter cooperii,1,https://www.inaturalist.org/photos/181574228,42.31,-71.09,3
284486254,Mniotilta varia,1,https://www.inaturalist.org/photos/284486254,42.370000000000005,-71.06,5
262587435,Buteo jamaicensis,1,https://www.inaturalist.org/photos/262587435,42.31,-71.09,3
10337407,,1,https://www.inaturalist.org/photos/10337407,42.31999999999999,-71.05,9
38734657,Scolopax minor,1,https://www.inaturalist.org/photos/38734657,42.360000000000014,-71.06,4
36192430,Scolopax minor,1,https://www.inaturalist.org/photos/36192430,42.360000000000014,-71.06,4
37600972,Passerculus sandwichensis,1,https://www.inaturalist.org/photos/37600972,42.31,-71.04,5
273423823,,1,https://www.inaturalist.org/photos/273423823,42.379999999999995,-71.03,4
229851960,Setophaga petechia,1,https://www.inaturalist.org/photos/229851960,42.34,-71.11,9
96518827,Passer domesticus,1,https://www.inaturalist.org/photos/96518827,42.360000000000014,-71.07,9
415568167,Colaptes auratus,1,https://www.inaturalist.org/photos/415568167,42.379999999999995,-71.1,8
38731352,Geothlypis trichas,1,https://www.inaturalist.org/photos/38731352,42.349999999999994,-71.07,5
415568241,Colaptes auratus,1,https://www.inaturalist.org/photos/415568241,42.379999999999995,-71.1,8
